TransactionID,SubscriberKey,MemberID,ContractID,Quantity,CreatedDate,JournalType,JournalSubType,Status
PigRq10332,SUBK8820,MBR46533,CT17716,4350,25-02-2023 22:51:35,Acumulación,Bienvenida,En proceso
cgpns0d21c,SUBK41895,MBR61105,CT83630,6150,20-02-2024 19:38:18,Acumulación,Cross Selling,En proceso
zQrox113d6,SUBK80616,MBR39042,CT160788,6900,29-10-2024 23:27:28,Rendención,Bienvenida,En proceso
LERtR7e5d7,SUBK89863,MBR2210,CT179243,600,26-02-2024 16:43:40,Acumulación,MGM,En proceso
cFtWwa175c,SUBK81400,MBR89553,CT162359,9600,11-03-2024 10:27:07,Rendención,MGM,Completado
KGnUWc7c4b,SUBK24053,MBR68350,CT48271,7250,11-06-2024 05:43:53,Rendención,Cross Selling,Completado
qlqca90303,SUBK3521,MBR26965,CT07090,3650,23-10-2024 05:07:13,Rendención,Bienvenida,Completado
Uoiee0457d,SUBK79023,MBR17448,CT157566,350,26-03-2023 12:33:31,Rendención,Bienvenida,Completado
vNYPXb04ac,SUBK31836,MBR49700,CT63739,5450,11-06-2024 11:46:20,Acumulación,MGM,Completado
KXwMpc3d70,SUBK23188,MBR54838,CT46532,7750,09-01-2024 08:08:08,Rendención,MGM,Completado
ctksB055ad,SUBK21368,MBR69009,CT42827,9500,06-04-2023 17:34:32,Rendención,MGM,Completado
aIfgs4e262,SUBK17072,MBR18335,CT34320,4650,11-08-2024 01:36:53,Rendención,Bienvenida,En proceso
zpiYo1a7c7,SUBK3356,MBR34135,CT06760,1550,22-02-2023 13:42:12,Rendención,Bienvenida,Completado
EjlPi44439,SUBK39217,MBR45021,CT78270,6350,08-05-2024 15:57:40,Rendención,MGM,En proceso
YKCUgb915d,SUBK78271,MBR81686,CT156071,2550,16-04-2024 18:00:32,Acumulación,Bienvenida,En proceso
aMhtB5bcbb,SUBK33534,MBR76281,CT67153,5300,01-10-2023 16:10:30,Rendención,Cross Selling,En proceso
tjiab1fc97,SUBK43981,MBR13612,CT87855,2200,23-03-2023 07:55:42,Rendención,Cross Selling,Completado
Tqhxp5b978,SUBK19396,MBR5235,CT38897,1200,28-08-2024 01:12:06,Rendención,MGM,En proceso
zHFyXebfb9,SUBK4716,MBR49081,CT09459,2850,09-03-2023 17:04:47,Acumulación,Cross Selling,En proceso
lfpKEb675e,SUBK28387,MBR65631,CT56909,6950,04-05-2024 16:53:18,Acumulación,MGM,Completado
andWVfcbd2,SUBK20111,MBR16680,CT40317,8850,08-01-2023 20:10:54,Rendención,Cross Selling,En proceso
phwGq4f699,SUBK70759,MBR88088,CT141096,500,01-01-2024 21:34:18,Acumulación,Bienvenida,Completado
YhjcA9d390,SUBK88937,MBR51923,CT177441,9950,15-07-2024 02:18:20,Acumulación,MGM,En proceso
TFPjsdc33c,SUBK23456,MBR83881,CT47073,2400,09-03-2023 15:13:03,Rendención,Cross Selling,Completado
zGwYgf7194,SUBK82747,MBR69268,CT165043,2500,29-03-2023 03:23:56,Acumulación,MGM,En proceso
AaxDL2ad1b,SUBK16279,MBR48863,CT32741,8500,02-11-2024 00:58:27,Acumulación,Cross Selling,Completado
Fztjkfd968,SUBK85118,MBR60375,CT169795,9250,31-03-2023 19:39:18,Acumulación,Bienvenida,Completado
XmoJo1c15d,SUBK41083,MBR33888,CT82003,800,22-01-2024 15:28:41,Acumulación,MGM,En proceso
nFhFm6ec97,SUBK80703,MBR55055,CT160962,1350,07-01-2023 14:45:48,Rendención,Cross Selling,En proceso
yGgeI8a8dc,SUBK11658,MBR42358,CT23441,4400,13-12-2024 15:38:52,Rendención,Bienvenida,En proceso
qNcOkc4c01,SUBK26354,MBR2901,CT52863,200,27-02-2024 06:44:17,Rendención,Bienvenida,Completado
Awtox06413,SUBK15108,MBR22977,CT30378,1350,23-04-2024 19:04:21,Rendención,Cross Selling,En proceso
qxoke63c72,SUBK30892,MBR51434,CT61893,2050,30-07-2024 20:41:37,Acumulación,Cross Selling,Completado
JxPpt575b7,SUBK8207,MBR47362,CT16493,9150,29-10-2024 23:15:59,Acumulación,MGM,En proceso
ZFuTY96395,SUBK52788,MBR33136,CT105379,7750,07-12-2023 19:01:20,Rendención,Cross Selling,En proceso
rVpwT959ab,SUBK35942,MBR77194,CT71874,9750,01-02-2023 20:04:13,Acumulación,MGM,Completado
phezcc5359,SUBK57628,MBR15302,CT115020,2300,03-07-2023 00:07:07,Acumulación,MGM,En proceso
WAMYJ7ee18,SUBK66650,MBR21088,CT132922,6750,11-10-2024 13:35:45,Acumulación,MGM,Completado
kcbJNfed15,SUBK53825,MBR1807,CT107456,500,01-10-2024 11:39:45,Rendención,Bienvenida,En proceso
YLPZGf2cf3,SUBK24875,MBR69075,CT49859,1800,28-12-2024 21:18:17,Acumulación,MGM,Completado
ChfIA11295,SUBK32397,MBR1699,CT64862,3400,24-11-2024 06:13:47,Acumulación,MGM,En proceso
RyLXzcdeaf,SUBK38477,MBR58543,CT76791,2300,05-02-2024 04:10:33,Acumulación,MGM,En proceso
NYvMN67210,SUBK51948,MBR32986,CT103719,4200,13-01-2023 08:41:00,Acumulación,Cross Selling,En proceso
OltfV0c2b1,SUBK12865,MBR346,CT25845,2500,01-09-2023 14:12:38,Acumulación,MGM,En proceso
IsYpH9827b,SUBK55132,MBR39287,CT110074,2750,19-04-2024 19:51:47,Acumulación,Bienvenida,En proceso
HhVUo6243b,SUBK48123,MBR48458,CT96084,9100,27-08-2023 15:47:01,Acumulación,Bienvenida,Completado
HoGxe2e9c8,SUBK87117,MBR60484,CT173774,3950,28-10-2023 09:05:29,Rendención,Bienvenida,En proceso
sORQJc54d3,SUBK8037,MBR17299,CT16150,8250,18-02-2023 09:49:52,Rendención,MGM,En proceso
Pickgded4c,SUBK43271,MBR51392,CT86439,150,07-03-2024 12:53:14,Rendención,MGM,Completado
vGwDC9ecc7,SUBK47523,MBR68129,CT94901,7100,01-12-2024 02:36:15,Rendención,MGM,En proceso
RyYwv81968,SUBK14861,MBR12618,CT29882,250,17-05-2023 07:24:51,Rendención,MGM,Completado
BMVTCe5abc,SUBK36572,MBR73538,CT73088,9650,15-05-2024 05:53:54,Acumulación,Cross Selling,Completado
tnEEcce433,SUBK64655,MBR57017,CT128950,9550,29-03-2024 05:37:45,Rendención,MGM,En proceso
LxnKrfb58b,SUBK43422,MBR33861,CT86728,1350,01-08-2024 23:56:49,Rendención,Bienvenida,Completado
FPBTZea2d3,SUBK86696,MBR42572,CT172951,8550,21-02-2023 08:26:36,Acumulación,Bienvenida,En proceso
KcJmp52fc2,SUBK8926,MBR39516,CT17935,4100,06-10-2024 07:43:47,Rendención,Cross Selling,Completado
uAHZOd7f04,SUBK60947,MBR26516,CT121624,9050,23-03-2023 12:10:11,Acumulación,Cross Selling,Completado
iDqmV6688c,SUBK41080,MBR87313,CT81999,5300,04-12-2024 01:55:32,Acumulación,MGM,Completado
WVRVx781e1,SUBK70180,MBR29703,CT139971,1300,30-06-2024 21:00:22,Rendención,Bienvenida,En proceso
waBcL98f42,SUBK50059,MBR6681,CT99918,2550,29-06-2023 12:01:25,Rendención,MGM,Completado
Hhxuaea429,SUBK44368,MBR83154,CT88634,450,20-08-2023 17:19:43,Rendención,Bienvenida,Completado
thpHM92197,SUBK19007,MBR20762,CT38141,8250,10-10-2024 01:24:58,Acumulación,Cross Selling,Completado
jtSov646bc,SUBK8737,MBR17870,CT17555,6100,04-09-2024 09:23:06,Rendención,Bienvenida,Completado
peQuNcaabf,SUBK852,MBR11478,CT01700,1350,15-10-2023 13:44:57,Acumulación,MGM,Completado
gNLNS94310,SUBK59096,MBR77320,CT117898,8700,23-09-2024 07:42:17,Acumulación,MGM,En proceso
HgcYXb3345,SUBK66052,MBR84712,CT131712,3150,28-09-2024 01:14:02,Rendención,MGM,Completado
fJFwk0fff6,SUBK33426,MBR82311,CT66935,6950,29-08-2023 19:52:34,Rendención,Cross Selling,Completado
NwAZv5d329,SUBK63498,MBR45002,CT126660,5400,28-11-2024 18:24:34,Acumulación,Cross Selling,En proceso
ilXwR932bc,SUBK12787,MBR34289,CT25697,1050,10-11-2023 17:07:13,Rendención,Cross Selling,Completado
tEcpOd6e85,SUBK51544,MBR83301,CT102903,7800,15-10-2023 00:10:18,Rendención,Bienvenida,Completado
FFqvWbc739,SUBK8707,MBR49898,CT17491,8250,29-07-2024 18:11:44,Rendención,MGM,Completado
cZBYB53607,SUBK58095,MBR38058,CT115931,9100,30-11-2023 23:42:54,Acumulación,Cross Selling,En proceso
EhtOn9a0c7,SUBK85031,MBR10586,CT169624,2300,10-03-2023 17:20:52,Acumulación,Cross Selling,Completado
brcwl57e00,SUBK6825,MBR88581,CT13716,3300,06-01-2024 06:53:31,Acumulación,Bienvenida,En proceso
NGGTS81a05,SUBK12263,MBR25501,CT24667,650,12-12-2024 01:24:07,Acumulación,Cross Selling,Completado
mnqlB0eed2,SUBK67956,MBR87336,CT135550,1100,16-02-2024 01:42:38,Rendención,Bienvenida,En proceso
iHdsF678e6,SUBK63990,MBR74286,CT127619,5250,27-08-2023 15:13:30,Rendención,Cross Selling,En proceso
ybNifdbb1a,SUBK50656,MBR23917,CT101109,1800,10-10-2024 09:38:43,Acumulación,Bienvenida,En proceso
BNAGkb007a,SUBK389,MBR60146,CT00783,9500,07-10-2024 16:08:46,Rendención,Cross Selling,Completado
CUhmW2a0fd,SUBK69802,MBR2009,CT139211,9650,16-01-2023 02:13:46,Acumulación,MGM,En proceso
yLeES253e0,SUBK34458,MBR3061,CT68979,3050,09-04-2023 03:54:50,Acumulación,Cross Selling,En proceso
eRJFz74402,SUBK87656,MBR89227,CT174875,2100,15-10-2023 02:12:21,Acumulación,Bienvenida,En proceso
ffKgUa07cd,SUBK62120,MBR72488,CT123928,7300,12-01-2024 04:11:46,Acumulación,Bienvenida,En proceso
jEyds2c505,SUBK42806,MBR21431,CT85481,7950,13-02-2024 23:40:20,Rendención,MGM,Completado
cIdzre7c13,SUBK65162,MBR74652,CT129960,9350,03-08-2023 16:52:05,Rendención,MGM,Completado
AkhfT5ba92,SUBK60994,MBR52577,CT121708,9550,08-10-2023 00:38:39,Rendención,MGM,En proceso
wRostdc69b,SUBK47857,MBR61873,CT95570,6700,23-02-2024 10:53:37,Acumulación,MGM,En proceso
qhTkT0d399,SUBK40059,MBR36950,CT79967,8950,05-09-2023 09:39:04,Rendención,Bienvenida,Completado
vgayoa7ac3,SUBK22992,MBR77010,CT46150,1250,03-03-2024 08:22:55,Rendención,Cross Selling,En proceso
GQBSU5cf39,SUBK88248,MBR3810,CT176052,6650,20-10-2023 23:45:24,Rendención,Cross Selling,Completado
wJXXy9f44c,SUBK37458,MBR14700,CT74785,7250,26-11-2024 23:09:58,Acumulación,MGM,Completado
pCjDK2f841,SUBK50898,MBR1353,CT101595,8600,14-02-2024 11:53:28,Acumulación,Cross Selling,Completado
CZdNN6dece,SUBK18273,MBR12255,CT36704,1650,02-04-2023 02:28:31,Acumulación,Bienvenida,Completado
pAzPK39f94,SUBK69040,MBR84101,CT137669,6850,15-06-2024 16:10:51,Rendención,Cross Selling,En proceso
dOdOg5ae92,SUBK26265,MBR28064,CT52665,5300,15-03-2023 18:07:20,Rendención,Bienvenida,En proceso
QUEmh6b187,SUBK8154,MBR89848,CT16381,3700,05-10-2023 17:44:33,Acumulación,MGM,En proceso
eqVkNc67e1,SUBK52229,MBR54068,CT104256,3700,05-08-2024 21:38:46,Rendención,Bienvenida,Completado
mkmoE9ef40,SUBK48110,MBR55587,CT96057,8550,25-10-2024 11:54:14,Rendención,MGM,En proceso
yVTMD76ee2,SUBK64903,MBR29606,CT129438,3100,03-08-2024 16:43:56,Rendención,MGM,Completado
ddTLE198f0,SUBK63672,MBR33150,CT126992,6750,04-09-2024 18:22:22,Rendención,Cross Selling,Completado
eCQvR587ee,SUBK49513,MBR8768,CT98847,2100,01-07-2023 06:07:36,Acumulación,Bienvenida,Completado
EUXgO3c3f3,SUBK55910,MBR85372,CT111596,8550,09-11-2023 11:56:58,Acumulación,Bienvenida,Completado
nQFkfe296d,SUBK21693,MBR37701,CT43477,3600,26-12-2023 20:54:05,Rendención,Cross Selling,Completado
bvtGNd6701,SUBK10486,MBR82637,CT21079,7150,30-08-2023 06:13:51,Rendención,Cross Selling,Completado
TMwnwde266,SUBK23049,MBR11717,CT46264,7650,20-11-2023 08:53:21,Acumulación,Bienvenida,En proceso
aWzeTf8e21,SUBK62644,MBR89918,CT124955,3200,16-10-2024 08:15:25,Rendención,MGM,En proceso
ksrWt7f831,SUBK30677,MBR34683,CT61459,9950,16-02-2023 00:20:46,Rendención,Cross Selling,Completado
RQMTV60bac,SUBK40573,MBR33889,CT80975,650,24-06-2023 03:21:06,Acumulación,MGM,En proceso
JVOwt556d9,SUBK18914,MBR113,CT37959,6500,08-03-2023 15:56:16,Rendención,Bienvenida,Completado
pUuft74be4,SUBK70847,MBR62227,CT141270,6700,14-09-2024 12:51:35,Rendención,Cross Selling,En proceso
NNxbWc7d66,SUBK3538,MBR60624,CT07130,8050,16-09-2024 00:39:07,Acumulación,MGM,En proceso
KBRLs8592f,SUBK78061,MBR65205,CT155641,7450,30-03-2023 11:02:57,Rendención,Cross Selling,En proceso
CUwyY07afb,SUBK1614,MBR65006,CT03218,3650,26-05-2023 18:50:17,Rendención,Cross Selling,Completado
ZOoXy89b56,SUBK37760,MBR10712,CT75361,5550,22-11-2023 10:44:00,Acumulación,Cross Selling,En proceso
jvXqM660d9,SUBK36056,MBR49853,CT72089,8600,19-01-2023 20:39:11,Acumulación,Cross Selling,Completado
IlSLcc10b2,SUBK79225,MBR61842,CT157977,1950,16-08-2023 03:37:14,Acumulación,MGM,Completado
YcBicb2337,SUBK2698,MBR16623,CT05410,2650,11-06-2024 17:26:17,Acumulación,Cross Selling,En proceso
lgMor73e22,SUBK21041,MBR69888,CT42185,8900,10-09-2023 21:08:14,Rendención,MGM,Completado
oHKkQ4c620,SUBK7263,MBR43515,CT14576,5950,22-02-2024 16:55:09,Acumulación,MGM,Completado
wWWlz24b8f,SUBK74081,MBR1179,CT147728,8500,09-10-2023 01:51:36,Acumulación,Bienvenida,Completado
NCWIu96bc2,SUBK51377,MBR68526,CT102577,5600,19-08-2024 13:32:10,Acumulación,MGM,En proceso
tJyAEc8262,SUBK28384,MBR33586,CT56904,4800,13-08-2023 20:39:45,Rendención,Bienvenida,Completado
MsWIb774fc,SUBK47665,MBR84486,CT95178,1600,08-04-2024 14:46:22,Rendención,Bienvenida,En proceso
WPVije0057,SUBK59203,MBR35490,CT118099,1100,16-01-2023 14:39:19,Rendención,Bienvenida,En proceso
HvoPe39488,SUBK78919,MBR53694,CT157360,6550,01-06-2023 21:54:18,Rendención,MGM,En proceso
dupox52b18,SUBK10843,MBR26107,CT21807,1100,04-03-2024 06:53:30,Acumulación,Cross Selling,En proceso
oEsJrad6b0,SUBK73518,MBR53735,CT146624,5400,13-12-2023 00:01:56,Acumulación,MGM,En proceso
WARMx953db,SUBK71758,MBR63641,CT143108,5650,10-11-2023 17:59:07,Rendención,Bienvenida,En proceso
EdHCU74942,SUBK20737,MBR32748,CT41591,3050,08-01-2023 09:56:02,Rendención,Cross Selling,En proceso
oLItS5bc4e,SUBK74101,MBR50015,CT147764,4400,18-04-2023 18:14:07,Rendención,MGM,Completado
KOChD09639,SUBK27737,MBR17438,CT55624,6500,14-09-2023 10:01:38,Acumulación,Bienvenida,Completado
nkHjq4a0ae,SUBK81287,MBR9859,CT162133,3100,29-07-2023 03:50:11,Acumulación,Bienvenida,En proceso
LKPpj86511,SUBK32904,MBR57905,CT65873,4650,12-01-2024 03:56:23,Rendención,MGM,En proceso
tjoux39549,SUBK53503,MBR54888,CT106798,8000,28-01-2024 18:29:49,Acumulación,MGM,Completado
dsPOsb1fb5,SUBK79598,MBR52589,CT158740,6350,26-02-2023 12:55:37,Rendención,Bienvenida,Completado
eXXki73c98,SUBK73540,MBR46961,CT146660,1150,31-08-2024 00:54:24,Acumulación,Cross Selling,Completado
GkBdBee17a,SUBK62451,MBR69675,CT124563,3450,11-09-2024 01:08:12,Rendención,Cross Selling,En proceso
TkYsj84be6,SUBK21201,MBR50496,CT42505,6700,10-08-2023 06:00:56,Rendención,MGM,En proceso
XskZDa257c,SUBK44966,MBR85309,CT89815,5700,17-07-2024 15:48:45,Acumulación,Bienvenida,En proceso
gMZjb09958,SUBK18742,MBR6508,CT37605,9350,22-11-2023 15:53:09,Acumulación,Bienvenida,Completado
uwcunac966,SUBK84428,MBR68564,CT168429,9350,22-03-2023 03:26:41,Rendención,Cross Selling,Completado
bWlQMb3077,SUBK16666,MBR21656,CT33517,7900,09-05-2024 13:25:50,Rendención,Bienvenida,En proceso
XgTJPb1b9c,SUBK52283,MBR25939,CT104369,3800,05-02-2023 23:48:02,Rendención,Cross Selling,En proceso
jPJfK34a0b,SUBK5776,MBR44767,CT11607,4450,15-01-2024 03:14:23,Rendención,Bienvenida,En proceso
BLsSC6c7b9,SUBK53808,MBR69035,CT107423,8100,19-08-2024 23:43:25,Rendención,MGM,Completado
MyhVl6fe66,SUBK13457,MBR55621,CT27050,6700,04-11-2023 23:08:28,Rendención,Bienvenida,En proceso
zGDYv926a2,SUBK62072,MBR61973,CT123835,6650,15-05-2024 01:39:28,Rendención,Bienvenida,Completado
lgnoDf42e0,SUBK87515,MBR74496,CT174589,8600,20-08-2024 21:12:46,Rendención,MGM,En proceso
GGYWv376b1,SUBK35664,MBR15486,CT71316,5600,09-09-2024 16:45:52,Acumulación,Cross Selling,En proceso
HPgVG49503,SUBK84374,MBR6076,CT168321,3850,25-01-2024 06:40:23,Rendención,MGM,En proceso
hDvfP896ec,SUBK53406,MBR79767,CT106611,7250,04-02-2024 12:29:20,Acumulación,MGM,En proceso
LYEzkef5a6,SUBK29903,MBR3282,CT59917,3450,05-01-2023 20:25:01,Acumulación,Bienvenida,En proceso
ShfOUff8c7,SUBK28832,MBR61081,CT57783,550,20-08-2023 18:27:56,Rendención,MGM,En proceso
QFkzqadbbe,SUBK57141,MBR53835,CT114051,3850,21-08-2024 13:13:00,Acumulación,MGM,Completado
ijPvVbc2c8,SUBK20536,MBR30707,CT41181,5850,24-08-2023 05:38:12,Rendención,Cross Selling,Completado
XuGOz10318,SUBK64787,MBR67358,CT129204,1350,21-01-2024 04:52:26,Acumulación,Cross Selling,Completado
kFQPrc0bcd,SUBK22808,MBR84768,CT45761,5100,11-09-2024 07:54:45,Acumulación,Bienvenida,Completado
ITjLY4d802,SUBK80037,MBR29315,CT159635,3900,30-07-2024 07:21:23,Rendención,Cross Selling,Completado
dLotAd17e2,SUBK10255,MBR45118,CT20610,7450,12-07-2024 10:08:35,Acumulación,Cross Selling,Completado
VYnlNe8c59,SUBK38567,MBR21927,CT76977,5900,15-06-2024 21:35:23,Rendención,Cross Selling,Completado
czwre23c3d,SUBK40982,MBR85860,CT81788,4300,16-02-2024 15:24:07,Acumulación,Cross Selling,En proceso
ocDXVd69df,SUBK74597,MBR8098,CT148763,4500,12-03-2023 10:31:07,Rendención,Cross Selling,En proceso
BogsRc5df4,SUBK3250,MBR40116,CT06541,2700,27-04-2024 02:36:58,Acumulación,Cross Selling,Completado
nsQyTbdbf3,SUBK5825,MBR22733,CT11691,9950,17-03-2023 07:04:36,Acumulación,Bienvenida,En proceso
jjSmq90cfd,SUBK38908,MBR66378,CT77646,4250,11-02-2023 06:32:18,Rendención,Cross Selling,Completado
qItif58d78,SUBK13368,MBR64389,CT26876,1050,19-02-2024 17:30:44,Acumulación,Bienvenida,En proceso
nThio5eb0c,SUBK12834,MBR33688,CT25786,2700,27-08-2024 21:12:28,Rendención,MGM,En proceso
cNGhO1303a,SUBK39414,MBR48142,CT78667,3500,20-08-2024 06:51:59,Acumulación,MGM,En proceso
tjGKG135e0,SUBK72224,MBR59219,CT144022,4500,25-10-2024 00:36:55,Acumulación,Bienvenida,En proceso
AXziy9c468,SUBK46911,MBR81419,CT93680,7150,25-12-2024 20:21:55,Rendención,MGM,Completado
USJAse15b5,SUBK58541,MBR58688,CT116803,2050,05-06-2024 12:21:51,Acumulación,MGM,Completado
OuAXk3a184,SUBK80451,MBR46130,CT160465,4300,20-04-2023 11:31:01,Acumulación,Bienvenida,Completado
nCIqN9288b,SUBK72735,MBR67481,CT145028,3700,15-07-2024 21:51:59,Rendención,Cross Selling,En proceso
Gcckzc9882,SUBK25844,MBR48341,CT51808,9750,08-12-2023 15:55:37,Acumulación,Bienvenida,Completado
ZnTXI25e65,SUBK13240,MBR686,CT26625,6450,14-04-2023 00:58:43,Rendención,Bienvenida,Completado
IpVQj95a68,SUBK88076,MBR21267,CT175708,9250,16-03-2024 20:41:21,Acumulación,Cross Selling,En proceso
BOQFs8ce23,SUBK35541,MBR47002,CT71073,9650,19-11-2023 17:38:22,Rendención,MGM,Completado
AmGNh0b3cd,SUBK5488,MBR9470,CT11031,1450,28-06-2024 07:29:19,Rendención,MGM,En proceso
ggdIi65a34,SUBK1643,MBR8174,CT03268,6550,11-08-2023 00:34:16,Acumulación,MGM,En proceso
odTvT0c9a8,SUBK79032,MBR54046,CT157583,9400,13-06-2023 01:27:07,Rendención,Cross Selling,Completado
eEINTae3b1,SUBK11250,MBR69076,CT22632,7350,15-03-2024 01:08:03,Acumulación,MGM,En proceso
sJgzI70958,SUBK23229,MBR25964,CT46614,7750,27-04-2024 06:47:16,Acumulación,MGM,Completado
cWMmm10391,SUBK35270,MBR71241,CT70536,1800,26-02-2023 10:18:15,Rendención,Cross Selling,En proceso
ngOpTc3422,SUBK77562,MBR33385,CT154615,7650,14-12-2023 04:35:49,Rendención,Bienvenida,En proceso
cwUMAed4c7,SUBK9519,MBR62340,CT19101,3250,20-09-2024 20:52:27,Rendención,Bienvenida,Completado
OiNgs118f4,SUBK25109,MBR31237,CT50329,7750,05-11-2024 22:12:21,Acumulación,MGM,En proceso
qswng6280b,SUBK45426,MBR31406,CT90725,3150,18-09-2024 07:10:03,Rendención,Cross Selling,Completado
hQnXM75653,SUBK7717,MBR74738,CT15473,7050,10-12-2023 09:30:31,Acumulación,Bienvenida,En proceso
aZaucf4d15,SUBK63935,MBR80453,CT127514,9750,19-03-2024 07:13:27,Acumulación,Cross Selling,Completado
XHngxfd5db,SUBK31153,MBR66540,CT62382,5050,08-05-2023 01:45:13,Acumulación,Cross Selling,En proceso
ZHIIJ634f3,SUBK46063,MBR53245,CT91980,6950,19-08-2024 09:40:56,Rendención,MGM,Completado
XiuSJaa84f,SUBK52526,MBR21070,CT104860,4650,17-12-2023 12:50:37,Acumulación,MGM,En proceso
gcuKx685fb,SUBK27029,MBR42141,CT54213,4700,17-02-2023 13:38:50,Rendención,Cross Selling,Completado
KfBIR3830f,SUBK68260,MBR43786,CT136117,5550,16-02-2024 17:01:52,Acumulación,Bienvenida,En proceso
yVEea75bc8,SUBK8542,MBR53027,CT17159,4700,29-10-2023 16:05:16,Rendención,Bienvenida,Completado
dPSaB79387,SUBK73607,MBR210,CT146793,850,15-09-2023 16:27:33,Rendención,Bienvenida,En proceso
mSvMP29027,SUBK83784,MBR5847,CT167116,2100,24-06-2023 00:55:20,Acumulación,MGM,En proceso
bAgMo70fa1,SUBK41696,MBR88153,CT83223,300,03-04-2024 00:57:51,Acumulación,MGM,Completado
zVfVH9fa93,SUBK18588,MBR32248,CT37313,2400,03-03-2024 01:01:33,Rendención,Cross Selling,Completado
hxPdvf8299,SUBK24194,MBR17726,CT48535,7200,31-10-2023 21:41:49,Rendención,Bienvenida,Completado
fpWxO962c1,SUBK89735,MBR28199,CT178983,6650,28-10-2024 10:42:45,Rendención,Cross Selling,Completado
jnlyD7cc7a,SUBK54724,MBR23355,CT109248,5400,13-08-2023 20:36:39,Rendención,Cross Selling,En proceso
jccHZ234fb,SUBK49419,MBR74363,CT98659,5300,13-08-2024 16:49:36,Acumulación,MGM,En proceso
cldqa5def8,SUBK33690,MBR11698,CT67462,7750,27-07-2023 09:31:47,Rendención,MGM,Completado
jQHik9f07c,SUBK7663,MBR73248,CT15372,8000,25-03-2023 01:20:47,Rendención,Cross Selling,Completado
rbgve20b19,SUBK19664,MBR39191,CT39427,6350,07-11-2023 22:01:20,Rendención,Cross Selling,En proceso
oKSOJf1fb2,SUBK29464,MBR78090,CT59054,5450,05-12-2024 03:22:13,Rendención,Cross Selling,Completado
rnviwf8d60,SUBK86846,MBR39675,CT173258,8000,18-07-2024 04:54:42,Rendención,Cross Selling,En proceso
wtLGO09938,SUBK53626,MBR3541,CT107055,3500,03-03-2024 09:21:57,Rendención,Bienvenida,En proceso
muOjie7d28,SUBK57932,MBR18364,CT115614,5150,23-08-2024 15:23:42,Acumulación,Bienvenida,Completado
PXyHK3dc56,SUBK54786,MBR75753,CT109375,4200,25-12-2023 22:23:37,Acumulación,MGM,En proceso
OOMkJc0a79,SUBK47299,MBR24725,CT94452,1250,01-02-2024 14:10:59,Acumulación,MGM,Completado
ueaoP0aef5,SUBK80513,MBR21829,CT160590,3100,21-12-2023 19:51:02,Acumulación,Cross Selling,Completado
hTmVPcdc2f,SUBK70631,MBR74815,CT140854,550,20-04-2023 10:46:15,Rendención,MGM,En proceso
YKRNDcf340,SUBK78694,MBR56341,CT156913,800,27-09-2024 15:12:07,Rendención,Bienvenida,Completado
xmvkAdcbbc,SUBK74517,MBR77229,CT148600,650,05-08-2023 06:14:24,Acumulación,Bienvenida,Completado
pvbWG50f4a,SUBK39462,MBR28028,CT78762,3450,07-02-2023 10:13:30,Rendención,Cross Selling,En proceso
yRVcOaa49e,SUBK89363,MBR65896,CT178263,9700,20-05-2023 08:51:43,Rendención,Cross Selling,En proceso
hIWxf3d789,SUBK24187,MBR66879,CT48522,2850,18-02-2024 07:20:09,Rendención,MGM,En proceso
GLPxjd5000,SUBK12236,MBR27773,CT24609,7100,10-03-2023 19:34:00,Rendención,MGM,En proceso
sYFjv8c61c,SUBK84577,MBR43190,CT168735,3550,12-04-2024 22:41:06,Rendención,MGM,En proceso
fiqMKabc87,SUBK35804,MBR64553,CT71597,6900,11-04-2024 03:09:04,Rendención,MGM,Completado
vUVyhfaaed,SUBK28392,MBR18453,CT56921,3250,23-08-2023 18:20:08,Rendención,Bienvenida,Completado
jsEMX2f4d4,SUBK76080,MBR28405,CT151689,9150,03-05-2023 11:09:43,Acumulación,Cross Selling,Completado
KjQszde5d1,SUBK81807,MBR76876,CT163173,6500,19-08-2024 06:34:59,Acumulación,Cross Selling,En proceso
ARMNw8fb24,SUBK19784,MBR12592,CT39664,7550,22-05-2024 17:28:36,Acumulación,Cross Selling,En proceso
yKkxecc670,SUBK10728,MBR46748,CT21581,7800,04-03-2024 02:51:40,Acumulación,Cross Selling,Completado
BbuVO46cc6,SUBK87663,MBR51238,CT174885,4700,25-08-2024 14:35:51,Acumulación,Cross Selling,En proceso
NMwvOf8ccd,SUBK3646,MBR46911,CT07344,6800,31-05-2023 09:42:54,Acumulación,MGM,Completado
cLlyC2452f,SUBK72390,MBR48255,CT144355,3500,18-10-2023 14:02:21,Rendención,Bienvenida,Completado
xcJwJ524bc,SUBK45171,MBR78615,CT90209,1600,15-10-2023 00:39:42,Acumulación,Cross Selling,Completado
nVwhuf57c6,SUBK71035,MBR83766,CT141657,9450,01-03-2024 02:33:11,Acumulación,Cross Selling,Completado
